Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,All India,OBC,11289,12918,7
Mop Up,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,All India,Open,7996,10495,6
Mop Up,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,All India,Open PwD,440399,440399,1
Mop Up,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,All India,SC,73243,78631,2
Mop Up,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,All India,OBC,17918,17918,1
Mop Up,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,All India,Open,17684,17860,3
Mop Up,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,All India,SC,97005,97005,1
Mop Up,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,All India,OBC,16822,16822,1
Mop Up,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,All India,Open,15910,16820,2
Mop Up,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,All India,SC,88543,88543,1
Mop Up,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,All India,EWS,18612,18901,2
Mop Up,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,All India,OBC,18540,18618,3
Mop Up,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,All India,Open,18380,18380,1
Mop Up,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,All India,SC,97506,97506,1
Mop Up,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,All India,ST,101124,101124,1
Mop Up,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,All India,OBC,14673,16023,6
Mop Up,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,All India,Open,12090,13590,2
Mop Up,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,All India,SC,82435,92980,3
Mop Up,"COLLEGE OF MEDICINE and
JNM HOSPITAL, KALYANI",MBBS,All India,OBC,16477,16491,2
Mop Up,"COLLEGE OF MEDICINE and
JNM HOSPITAL, KALYANI",MBBS,All India,Open,11916,13750,2
